Bucket,Family,Score,OriginalPath,CopiedPath,FileName,SizeBytes,LastWriteTime,CollectorTerms,MachineTerms,ReasonTerms,WriteTerms,SensitiveTerms,LikelyTestOrBackup
high_confidence_log_reasoners,arc_solver,15,H:\arc_production_solver\cod_616\arc_organ\arc_submission_builder.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\3334cb5d44e6__arc_submission_builder.py,arc_submission_builder.py,7155,2025-11-26T20:59:06,,input;process;system,predict,json.dump;open(,,False
high_confidence_log_reasoners,arc_solver,15,H:\arc_production_solver\research\composition_finder.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\2b1a1e2f43d2__composition_finder.py,composition_finder.py,8754,2025-11-29T06:25:22,,input,analyze;infer;inference;pattern,json.dump;open(,,False
high_confidence_log_reasoners,arc_solver,15,H:\arc_production_solver\scripts\evaluation\run_rel_v2_detection.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\5e57d45eb6fd__run_rel_v2_detection.py,run_rel_v2_detection.py,5514,2025-11-30T17:23:38,metric,input;process,analyze,json.dump;open(,,False
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\arc_organ\mixer.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\15b9dd847ac9__mixer.py,mixer.py,13924,2025-11-30T14:34:56,,input;system,analyze;pattern;score,open(,,False
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\arc_organ\transform_matcher.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\d1f8e1801a63__transform_matcher.py,transform_matcher.py,15236,2025-11-30T17:55:56,perf,input,analyze;pattern;reason;reasoning,,,False
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\archive\debug_scripts\debug_checkerboard_tiling.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\e0165f220863__debug_checkerboard_tiling.py,debug_checkerboard_tiling.py,7245,2025-11-28T10:00:46,log,input,analyze;pattern,json.dump;open(,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\archive\debug_scripts\debug_pattern_completion.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\96664b3ac8de__debug_pattern_completion.py,debug_pattern_completion.py,9622,2025-11-28T10:00:46,log,input,analyze;pattern,json.dump;open(,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\archive\task_analysis\analyze_elevation_features.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\6133de5475a2__analyze_elevation_features.py,analyze_elevation_features.py,5574,2025-11-26T14:00:32,sensor,thermal,analyze;classif;pattern,.csv,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\archive\task_analysis\analyze_example1.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\230388a2d9f0__analyze_example1.py,analyze_example1.py,3001,2025-11-28T08:03:48,,input;movement,analyze;pattern;predict,open(,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\archive\task_analysis\analyze_shape_types.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\dbd330792dab__analyze_shape_types.py,analyze_shape_types.py,4683,2025-11-28T07:02:16,metric,input,analyze;classif;pattern,open(,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\backup_root_scripts\analyze_elevation_features.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\47f616361e69__analyze_elevation_features.py,analyze_elevation_features.py,5574,2025-11-26T14:00:32,sensor,thermal,analyze;classif;pattern,.csv,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\backup_root_scripts\analyze_example1.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\7ee02f9d24c7__analyze_example1.py,analyze_example1.py,3001,2025-11-28T08:03:48,,input;movement,analyze;pattern;predict,open(,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\backup_root_scripts\analyze_shape_types.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\c0870ab10786__analyze_shape_types.py,analyze_shape_types.py,4683,2025-11-28T07:02:16,metric,input,analyze;classif;pattern,open(,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\backup_root_scripts\debug_checkerboard_tiling.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\0508612c3b7e__debug_checkerboard_tiling.py,debug_checkerboard_tiling.py,7245,2025-11-28T10:00:46,log,input,analyze;pattern,json.dump;open(,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\backup_root_scripts\debug_pattern_completion.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\7f296ad787a3__debug_pattern_completion.py,debug_pattern_completion.py,9622,2025-11-28T10:00:46,log,input,analyze;pattern,json.dump;open(,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\backup_root_scripts\find_shape_rule.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\3f680ed31e72__find_shape_rule.py,find_shape_rule.py,3078,2025-11-28T08:50:30,,input;movement,pattern;reason;reasoning,open(,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\backup_root_scripts\production_solver.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\daa2a8deb1e8__production_solver.py,production_solver.py,8879,2025-11-29T05:41:08,log,input,analyze;infer,json.dump;open(,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\backup_root_scripts\test_lattice_role.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\6b478b6718ed__test_lattice_role.py,test_lattice_role.py,2637,2025-11-27T14:11:42,perf,input,analyze;pattern;predict,open(,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\backup_root_scripts\test_new_operators.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\7a18a0345aa8__test_new_operators.py,test_new_operators.py,3619,2025-11-28T09:52:20,perf,input,analyze;pattern;reason,open(,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\backup_root_scripts\validate_all_57_rules.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\f8b974c23986__validate_all_57_rules.py,validate_all_57_rules.py,6490,2025-11-28T09:52:20,perf,system,pattern;score,.jsonl;open(,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\cod_616\modules\__init__.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\3bdd3fdf62e8____init__.py,__init__.py,510,2025-11-25T17:59:12,capture;telemetry,gamepad;network,detector,,,False
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\engines\color_engine.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\107753a73fa7__color_engine.py,color_engine.py,40869,2025-11-30T16:28:54,log,input,analyze;pattern;reason;reasoning,,,False
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\engines\geo_engine.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\5f28d6e1099a__geo_engine.py,geo_engine.py,15246,2025-11-30T19:16:22,metric,input,analyze;classif;reason;reasoning,,,False
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\scripts\evaluation\run_rel_v2_training.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\cd25c5d514c6__run_rel_v2_training.py,run_rel_v2_training.py,7064,2025-11-30T17:23:38,,input;process,analyze;pattern,json.dump;open(,,False
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\scripts\testing\test_geo_on_arc.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\23515f4df209__test_geo_on_arc.py,test_geo_on_arc.py,4484,2025-11-30T15:22:46,trace,input,reason;reasoning,json.dump;open(,,True
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\tools\test_object_space_integration.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\53039f1ac94e__test_object_space_integration.py,test_object_space_integration.py,8290,2025-11-30T17:55:56,metric,input,infer;pattern;predict,open(,,False
high_confidence_log_reasoners,arc_solver,14,H:\arc_production_solver\tools\test_recolor_mapping.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\fb0401fec79f__test_recolor_mapping.py,test_recolor_mapping.py,3028,2025-11-30T17:15:20,perf,input,infer;score,.jsonl;open(,,False
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\arc_organ\evaluate_submission.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\8ad0f46a4eac__evaluate_submission.py,evaluate_submission.py,3325,2025-11-26T21:18:42,,system,analyze;evaluate;pattern;predict,open(,,False
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\arc_organ\feature_extractor.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\f63debd783e4__feature_extractor.py,feature_extractor.py,9671,2025-11-30T14:34:56,capture,input;movement,analyze;pattern,,,False
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\arc_organ\object_space.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\a3c676ca5432__object_space.py,object_space.py,16524,2025-11-30T17:55:56,log;metric,movement,reason;reasoning,,,False
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\archive\debug_scripts\debug_05269061_pipeline.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\64aa2002e164__debug_05269061_pipeline.py,debug_05269061_pipeline.py,1892,2025-11-27T19:10:02,perf,input;process,predict,open(,,True
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\archive\task_analysis\analyze_first_row_pattern.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\32489e34e7a6__analyze_first_row_pattern.py,analyze_first_row_pattern.py,2613,2025-11-27T19:10:02,,input,analyze;insight;pattern;predict,open(,,True
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\archive\task_analysis\analyze_real_grouping.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\8748d638650a__analyze_real_grouping.py,analyze_real_grouping.py,2980,2025-11-28T08:50:30,log,input;movement,analyze,open(,,True
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\backup_root_scripts\analyze_first_row_pattern.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\d7e96e554285__analyze_first_row_pattern.py,analyze_first_row_pattern.py,2613,2025-11-27T19:10:02,,input,analyze;insight;pattern;predict,open(,,True
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\backup_root_scripts\analyze_real_grouping.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\3b1b66ca7087__analyze_real_grouping.py,analyze_real_grouping.py,2980,2025-11-28T08:50:30,log,input;movement,analyze,open(,,True
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\backup_root_scripts\debug_05269061_pipeline.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\00401a91485e__debug_05269061_pipeline.py,debug_05269061_pipeline.py,1892,2025-11-27T19:10:02,perf,input;process,predict,open(,,True
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\backup_root_scripts\exhaustive_operator_test.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\39169b43cf45__exhaustive_operator_test.py,exhaustive_operator_test.py,6332,2025-11-28T06:14:30,log,input;process,analyze,open(,,True
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\cod_616\arc_organ\evaluate_submission.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\e7b4ff726726__evaluate_submission.py,evaluate_submission.py,3325,2025-11-26T21:18:42,,system,analyze;evaluate;pattern;predict,open(,,False
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\cod_616\arc_organ\feature_extractor.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\ab5a7d165b91__feature_extractor.py,feature_extractor.py,9484,2025-11-29T04:45:18,capture,input;movement,analyze;pattern,,,False
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\cod_616\screen_resonance_state.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\e09eace77347__screen_resonance_state.py,screen_resonance_state.py,14418,2025-11-26T04:55:44,event;metric,process,pattern;score,,,False
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\scripts\testing\test_arc_core.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\0fe24860f2f2__test_arc_core.py,test_arc_core.py,3154,2025-11-30T15:22:46,trace,input;system,reason;reasoning,,,True
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\tools\extract_dsl_from_training.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\9922ac143949__extract_dsl_from_training.py,extract_dsl_from_training.py,8793,2025-11-30T14:34:56,,input,analyze,.jsonl;.write(;json.dump;open(,,False
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\tools\rapid_operator_validation.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\3fad3ff0ffb6__rapid_operator_validation.py,rapid_operator_validation.py,7263,2025-11-30T13:06:50,,input,analyze;pattern;predict,json.dump;open(,,False
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\tools\status_report_complete.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\4406676eda79__status_report_complete.py,status_report_complete.py,4757,2025-11-30T17:15:20,perf;performance,system,pattern;summarize,,,False
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\tools\test_objectspace_on_dataset.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\0cc4a0b831c3__test_objectspace_on_dataset.py,test_objectspace_on_dataset.py,5753,2025-11-30T17:55:56,,input,evaluate;infer;predict,json.dump;open(,,False
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\tools\test_pattern_engine_arc.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\a59c44cbe535__test_pattern_engine_arc.py,test_pattern_engine_arc.py,5228,2025-11-30T15:15:50,,input,analyze;pattern;score,.jsonl;open(,,False
high_confidence_log_reasoners,arc_solver,13,H:\arc_production_solver\tools\test_phase2_arc_tasks.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\arc_solver\e7dff847713e__test_phase2_arc_tasks.py,test_phase2_arc_tasks.py,6559,2025-11-30T17:15:20,,input,analyze;pattern;score,.jsonl;open(,,False
